,date,N_elements,Rank,Score,Items,Price,Close
285,2021-08-23,7865,8278,49.7292,2,88.5,3319.25732421875
286,2021-08-23,7877,9127,45.8101,2,72.0,3319.25732421875
287,2021-08-23,7897,3256,67.3381,2,68.0,3319.25732421875
288,2021-08-23,7905,373,221.836,2,59.98,3319.25732421875
289,2021-08-23,7913,3503,65.4884,2,73.88,3319.25732421875
290,2021-08-23,7945,999,118.5876,2,109.0,3319.25732421875
291,2021-08-23,7965,7794,50.0555,2,64.94,3319.25732421875
292,2021-08-23,7965,7794,50.0555,2,59.69,3319.25732421875
293,2021-08-23,7984,8466,48.2867,2,150.0,3319.25732421875
294,2021-08-23,7998,8466,48.2867,2,69.0,3319.25732421875
295,2021-08-23,8005,4369,62.9346,2,69.69,3319.25732421875
296,2021-08-23,8091,6280,54.8952,2,64.0,3319.25732421875
297,2021-08-23,8113,8278,49.7292,2,82.14,3319.25732421875
298,2021-08-23,8176,4005,63.4559,2,66.67,3319.25732421875
299,2021-08-23,8269,9127,45.8101,2,69.0,3319.25732421875
300,2021-08-23,8286,4204,63.3422,2,115.0,3319.25732421875
301,2021-08-23,8292,2464,77.9791,2,64.14,3319.25732421875
302,2021-08-23,8326,6436,54.763,2,70.0,3319.25732421875
303,2021-08-23,8376,6436,54.763,2,82.99,3319.25732421875
304,2021-08-23,8423,8909,47.3371,2,89.95,3319.25732421875
305,2021-08-23,8457,6370,54.809,2,68.0,3319.25732421875
306,2021-08-23,8475,8687,47.8441,2,67.9,3319.25732421875
307,2021-08-23,8475,8687,47.8441,2,53.9,3319.25732421875
308,2021-08-23,8537,3435,66.4299,2,60.0,3319.25732421875
309,2021-08-23,8559,7545,50.9701,2,57.0,3319.25732421875
310,2021-08-23,8565,3256,67.3381,2,79.0,3319.25732421875
311,2021-08-23,8641,5066,59.78,2,66.67,3319.25732421875
312,2021-08-23,8643,893,136.0654,2,57.9,3319.25732421875
313,2021-08-23,8667,2775,72.5205,2,66.97,3319.25732421875
314,2021-08-23,8667,2775,72.5205,2,54.98,3319.25732421875
315,2021-08-23,8690,4369,62.9346,2,71.0,3319.25732421875
316,2021-08-23,8693,6280,54.8952,2,68.0,3319.25732421875
317,2021-08-23,8698,6370,54.809,2,79.99,3319.25732421875
318,2021-08-23,8702,7794,50.0555,2,56.0,3319.25732421875
319,2021-08-23,8725,7794,50.0555,2,89.0,3319.25732421875
320,2021-08-23,8743,5066,59.78,2,69.0,3319.25732421875
321,2021-08-23,8751,4485,62.7399,2,53.99,3319.25732421875
322,2021-08-23,8779,3256,67.3381,2,250.0,3319.25732421875
323,2021-08-23,8855,4988,60.2189,2,58.0,3319.25732421875
324,2021-08-23,8874,6280,54.8952,2,55.0,3319.25732421875
325,2021-08-23,8913,5306,59.318,2,82.0,3319.25732421875
326,2021-08-23,8961,4332,63.118,2,71.99,3319.25732421875
327,2021-08-23,8961,4332,63.118,2,68.6,3319.25732421875
328,2021-08-23,8961,4332,63.118,2,59.0,3319.25732421875
329,2021-08-23,8970,6032,55.5599,2,53.89,3319.25732421875
330,2021-08-23,9046,5066,59.78,2,125.0,3319.25732421875
331,2021-08-23,9053,6195,55.4022,2,84.0,3319.25732421875
332,2021-08-23,9059,7545,50.9701,2,75.0,3319.25732421875
333,2021-08-23,9071,9127,45.8101,2,59.69,3319.25732421875
334,2021-08-23,9088,8687,47.8441,2,0.0,3319.25732421875
335,2021-08-23,9088,8687,47.8441,2,63.0,3319.25732421875
336,2021-08-23,9124,5582,56.851,2,79.99,3319.25732421875
337,2021-08-23,9289,9464,38.252,2,99.98,3319.25732421875
338,2021-08-23,9307,3807,63.5709,2,54.0,3319.25732421875
339,2021-08-23,9313,5500,57.2873,2,60.0,3319.25732421875
340,2021-08-23,9326,7794,50.0555,2,74.88,3319.25732421875
341,2021-08-23,9420,2212,81.3182,2,65.0,3319.25732421875
342,2021-08-23,9438,7794,50.0555,2,97.99,3319.25732421875
343,2021-08-23,9532,6436,54.763,2,70.0,3319.25732421875
344,2021-08-23,9538,2212,81.3182,2,72.5,3319.25732421875
345,2021-08-23,9562,1502,99.739,2,80.0,3319.25732421875
346,2021-08-23,9568,2212,81.3182,2,68.99,3319.25732421875
347,2021-08-23,9570,9464,38.252,2,100.0,3319.25732421875
348,2021-08-23,9571,9127,45.8101,2,69.69,3319.25732421875
349,2021-08-23,9571,9127,45.8101,2,53.5,3319.25732421875
350,2021-08-23,9581,9127,45.8101,2,58.0,3319.25732421875
351,2021-08-23,9602,8687,47.8441,2,74.99,3319.25732421875
352,2021-08-23,9608,9127,45.8101,2,59.0,3319.25732421875
353,2021-08-23,9656,8687,47.8441,2,0.0,3319.25732421875
354,2021-08-23,9669,373,221.836,2,125.0,3319.25732421875
355,2021-08-23,9671,8278,49.7292,2,145.55,3319.25732421875
356,2021-08-23,9696,9464,38.252,2,96.96,3319.25732421875
357,2021-08-23,9713,3256,67.3381,2,78.99,3319.25732421875
358,2021-08-23,9724,2212,81.3182,2,76.0,3319.25732421875
359,2021-08-23,9724,2212,81.3182,2,70.0,3319.25732421875
360,2021-08-23,9771,7545,50.9701,2,65.0,3319.25732421875
